"3470","","Cirque Du Soleil: The Spark: Igniting the Creative Fire That Lives Within Us All","John U. Bacon","","Business","Nonfiction","Self Help","3.75","583","2022/03/21"
"3471","","Message in a Bottle","Nicholas Sparks","1998","Romance","Fiction","Womens Fiction","3.97","223890","2022/03/21"
"3472","The Notebook","The Notebook","Nicholas Sparks","1996","Romance","Fiction","Womens Fiction","4.12","1485412","2022/03/21"
"3473","","A Walk to Remember","Nicholas Sparks","1999","Romance","Fiction","Contemporary","4.19","742343","2022/03/21"
"3474","","Creative Sparks: An Index of 150+ Concepts, Images and Exercises to Ignite Your Design Ingenuity","Jim Krause","2003","Design","Art","Nonfiction","3.93","104","2022/03/21"
"3475","The Notebook","El Cuaderno De Noah","Nicholas Sparks","1996","Romance","Fiction","Womens Fiction","4.12","1485412","2022/03/21"
"3476","","Icy Sparks","Gwyn Hyman Rubio","1998","Fiction","Historical","Historical Fiction","3.7","40715","2022/03/21"
"3477","","Nursing Diagnosis Reference Manual","Sheila M. Sparks Ralph","1990","","","","3.93","28","2022/03/21"
"3478","","Message in a Bottle","Nicholas Sparks","1998","Romance","Fiction","Womens Fiction","3.97","223890","2022/03/21"
"3479","Love at Stake","Sugarplums and Scandal","Lori Avocato","","Paranormal","Vampires","Romance","3.97","2096","2022/03/21"
"3480","","White Swan, Black Swan","Adrienne Sharp","2001","Fiction","Short Stories","Contemporary","3.56","313","2022/03/21"
"3481","","Black Swan/White Crow","J. Patrick Lewis","1995","Poetry","Childrens","Childrens","3.9","10","2022/03/21"
"3482","","","","","","","","","","2022/03/21"
"3483","","Special Topics in Calamity Physics","Marisha Pessl","","Fiction","Mystery","Contemporary","3.7","45136","2022/03/21"
"3484","","The Chemistry And Physics Of Intermetallic Materials (Special Topics In Inorganic Chemistry)","Gordon J. Miller","","","","","5.0","1","2022/03/21"
"3485","","Computational Physics: The Proceedings of the Second International Conference on Computational Physics (ICCP-2): September 13-17, 1993, Beijing, China","De-Yuan Li","1994","","","","0.0","0","2022/03/21"
"3486","","Proceedings Of The 4th International Conference On Physics Of Magnetic Materials, Szczyrk Biła, Poland, September 4 10, 1988","W. Gorzkowski","","","","","0.0","0","2022/03/21"
"3487","","Interface Between Physics and Mathematics - Proceedings of the International Conference","Werner Nahm","","","","","3.08","12","2022/03/21"
"3488","","Physics Computing '92: Proceedings Of The 4th International Conference, Prague, Czechoslovakia, August 24 28, 1992","Czech International Conference on Computational Physics 1992 Prague","","","","","0.0","0","2022/03/21"
"3489","","Trends in Mathematical Physics: Proceedings of the Conference on Trends in Mathematical Physics, October 14-17, 1998, University of Tennessee, Knoxville","Vasilios Alexiades","","","","","3.0","1","2022/03/21"
"3490","","Fundamental and Applied Aspects of Modern Physics","S.H. Connell","2001","","","","4.0","2","2022/03/21"
"3491","","The Dictionary of Corporate Bullshit: An A to Z Lexicon of Empty, Enraging, and Just Plain Stupid Office Talk","Lois Beckwith","","Business","Humor","Reference","4.06","96","2022/03/21"
"3492","","On Bullshit","Harry G. Frankfurt","1986","Philosophy","Nonfiction","Writing","3.58","12010","2022/03/21"
"3493","","On Truth","Harry G. Frankfurt","2006","Philosophy","Nonfiction","Writing","3.53","984","2022/03/21"
"3494","","The Reasons of Love","Harry G. Frankfurt","2004","Philosophy","Nonfiction","Love","3.7","431","2022/03/21"
"3495","","Necessity, Volition, and Love","Harry G. Frankfurt","1998","Philosophy","Nonfiction","","4.03","29","2022/03/21"
"3496","","The Importance of What We Care about: Philosophical Essays","Harry G. Frankfurt","1988","Philosophy","Nonfiction","Writing","4.07","192","2022/03/21"
"3497","","Taking Ourselves Seriously and Getting It Right","Harry G. Frankfurt","","Philosophy","Nonfiction","","3.78","68","2022/03/21"
"3498","","Demons, Dreamers, and Madmen: The Defense of Reason in Descartes's Meditations","Harry G. Frankfurt","1969","Philosophy","Nonfiction","","4.0","28","2022/03/21"
"3499","","Freiheit Und Selbstbestimmung: Ausgewählte Texte","Harry G. Frankfurt","","","","","4.0","1","2022/03/21"
"3500","","Las razones del amor/ The Reasons Of Love: El Sentido de Nuestras Vidas / The Sense of Our Lives","Harry G. Frankfurt","","Philosophy","Nonfiction","Love","3.7","431","2022/03/21"
"3501","The Hitchhiker's Guide to the Galaxy","The Hitchhiker's Guide to the Galaxy","Douglas Adams","1979","Science Fiction","Fiction","Humor","4.22","1621139","2022/03/21"
"3502","","DNA Simplified II: The Illustrated Hitchhiker's Guide to DNA","Daniel H. Farkas","","","","","1.0","1","2022/03/21"
"3503","","The Hitchhiker's Guide To The Internet: An African Handbook","A. Goldstuck","","","","","1.0","1","2022/03/21"
"3504","","Hitchiker's Guide to Electronics in 90's","David Manners","1990","","","","0.0","0","2022/03/21"
"3505","","Don't Panic: Douglas Adams & The Hitchhiker's Guide to the Galaxy","Neil Gaiman","1986","Nonfiction","Biography","Humor","4.29","23524","2022/03/21"
"3506","","Sharp Objects","Gillian Flynn","2006","Mystery","Fiction","Thriller","4.0","820110","2022/03/21"
"3507","Stephanie Plum","Twelve Sharp","Janet Evanovich","","Mystery","Fiction","Humor","4.15","94090","2022/03/21"
"3508","","Waging Nonviolent Struggle: 20th Century Practice and 21st Century Potential","Gene Sharp","1988","Politics","Nonfiction","History","4.16","115","2022/03/21"
"3509","","Sharp Edges","Jayne Ann Krentz","1998","Romance","Romance","Romantic Suspense","3.88","3814","2022/03/21"
"3510","","Mrs. Sharp's Traditions: Reviving Victorian Family Celebrations of Comfort & Joy","Sarah Ban Breathnach","1990","Nonfiction","Parenting","History","4.09","356","2022/03/21"
"3511","","Workflow Modeling: Tools for Process Improvement and Application Development","Alec Sharp","","Business","Nonfiction","Reference","3.87","86","2022/03/21"
"3512","","Painting Sharp Focus Still Lifes: Trompe L'Oeil Oil Techniques","Ken Davies","","","","","3.0","3","2022/03/21"
"3513","Olivia Sharp, Agent for Secrets","The Sly Spy","Marjorie Weinman Sharmat","1990","Mystery","Childrens","Fiction","3.82","62","2022/03/21"
"3514","The Politics of Nonviolent Action","Power and Struggle","Gene Sharp","1973","Politics","Philosophy","Nonfiction","4.22","170","2022/03/21"
"3515","","Sharp Sports Betting","Stanford Wong","","Sports","Sports","Nonfiction","3.65","117","2022/03/21"
"3516","Olivia Sharp, Agent for Secrets","The Green Toenails Gang","Marjorie Weinman Sharmat","1991","Mystery","Childrens","","3.78","54","2022/03/21"
"3517","Stephanie Plum","Twelve Sharp","Janet Evanovich","","Mystery","Fiction","Humor","4.15","94090","2022/03/21"
"3518","","The Book of Life: Ascension and the Divine World Order","Michael Sharp","2003","Spirituality","","","4.45","22","2022/03/21"
"3519","Olivia Sharp, Agent for Secrets","The Pizza Monster","Marjorie Weinman Sharmat","1989","Childrens","","","3.57","75","2022/03/21"
"3520","Adam Sharp","The Spy Who Barked","George E. Stanley","","Childrens","Mystery","Action","3.53","43","2022/03/21"
"3521","","Bone Sharps, Cowboys, and Thunder Lizards","Jim Ottaviani","2005","Science","History","Sequential Art","3.47","196","2022/03/21"
"3522","","Blessings and Burdens: Growing Up Poor and Rich","Curtis Sharp","2006","","","","0.0","0","2022/03/21"
"3523","Charlie Fox Thriller","First Drop","Zoë Sharp","2004","Mystery","Thriller","Suspense","4.05","962","2022/03/21"
"3524","Cambridge Objective IELTS","Objective IELTS Intermediate Student's Book","Michael Black","","","","","4.32","19","2022/03/21"
"3525","彼 First Love / Kare First Love","Kare First Love, Vol. 9","Kaho Miyasaka","2004","Sequential Art","Manga","Romance","4.03","710","2022/03/21"
"3526","","First Love, Last Rites","Ian McEwan","1975","Short Stories","Fiction","European Literature","3.65","5929","2022/03/21"
"3527","","Love First: A New Approach to Intervention for Alcoholism and Drug Addiction (A Hazelden Guidebook)","Jeff  Jay","","Psychology","","","4.19","165","2022/03/21"
"3528","","Returning to Your First Love: Putting God Back in First Place","Tony      Evans","1995","Christian","Christian","Christian Living","4.32","57","2022/03/21"
"3529","","The World's First Love: Mary, Mother of God","Fulton J. Sheen","1952","Christianity","Catholic","Religion","4.58","941","2022/03/21"
"3530","彼 First Love / Kare First Love","Kare First Love, Vol. 10","Kaho Miyasaka","2004","Sequential Art","Manga","Romance","4.06","809","2022/03/21"
"3531","","The Tutor's First Love","George MacDonald","1862","Fiction","Christian Fiction","Historical","4.08","497","2022/03/21"
"3532","","First Love","Ivan Turgenev","1860","Classics","Fiction","Cultural","3.78","13672","2022/03/21"
"3533","","First Love: Renewing Your Passion for God","Bill Bright","2002","","","","4.11","35","2022/03/21"
"3534","","First Love and the Diary of a Superfluous Man","Ivan Turgenev","1995","Classics","Literature","Russian Literature","3.97","150","2022/03/21"
"3535","","Love At First Sight: Why You Love Who You Love","Suzi Malin","","","","","3.18","11","2022/03/21"
"3536","","Love @ First Site","Jane Moore","2005","Womens Fiction","Chick Lit","Fiction","3.42","1018","2022/03/21"
"3537","Love Stories For Young Adults","My First Love","Callie West","","Young Adult","Romance","Young Adult","3.45","493","2022/03/21"
"3538","","First Love & Look for My Obituary: Two Novellas by Elena Garro","Elena Garro","1996","Short Stories","","","3.8","87","2022/03/21"
"3539","","First Love","Mikhail Roshchin","1991","","","","3.0","2","2022/03/21"
"3540","","Did My First Mother Love Me?: A Story for an Adopted Child","Kathryn Ann Miller","1994","Parenting","Adoption","Family","3.85","34","2022/03/21"
"3541","Victoria Martin","My First Love and Other Disasters","Francine Pascal","1979","Young Adult","Romance","Fiction","3.64","150","2022/03/21"
"3542","","First Love and Other Sorrows: Stories","Harold Brodkey","1954","Short Stories","Fiction","American","3.85","696","2022/03/21"
"3543","","Riding High","Marilyn Youngblood","","","","","3.2","5","2022/03/21"
"3544","","The Boy in White","Tessa Kay","1987","","","","2.33","3","2022/03/21"
"3545","","First Love, Second Chance","Amanda Clark","","Romance","","","3.68","19","2022/03/21"
"3546","Western Wind","First Love Wild Love","Janelle Taylor","1984","Romance","Historical Romance","Historical","3.88","206","2022/03/21"
"3547","","Marigold Beach","Jesse Osburn","1986","","","","2.5","6","2022/03/21"
"3548","","First Love: Jean and Johnny / Fifteen / The Luckiest Girl","Beverly Cleary","","Romance","","","4.46","54","2022/03/21"
"3549","","First Comes Love: All About the Birds and the Bees--and Alligators, Possums, and People, Too","Jennifer Davis","2001","Childrens","","","3.89","18","2022/03/21"
"3550","","Birds of Passage","Miriam Morton","1985","","","","2.57","7","2022/03/21"
"3551","","A Broken Bow","Martha Humphreys","","","","","3.4","5","2022/03/21"
"3552","","One In A Million (First Love from Silhouette)","Kathryn Makris","1985","Romance","","","2.91","11","2022/03/21"
"3553","","The Modern Prince: What Leaders Need to Know Now","Carnes Lord","2003","Politics","Politics","Political Science","3.45","47","2022/03/21"
"3554","","The Modern Prince: Charles J. Haughey and the Quest for Power","Justin  O'Brien","2003","","","","3.8","5","2022/03/21"
"3555","","Masquerade: The Story of a Modern Prince Charming","J. W. Misner","2000","","","","0.0","0","2022/03/21"
"3556","","The Modern Prince","Midas Jones","","","","","4.67","3","2022/03/21"
"3557","","The Modern Prince and Other Writings: And Other Writings","Antonio Gramsci","1959","Philosophy","Politics","Nonfiction","3.96","229","2022/03/21"
"3558","","A Modern Day Prince: What's Love Inside the Palace Walls If I Cannot Adorn Her Heart with Mine?","Morley Wilson","2005","","","","0.0","0","2022/03/21"
"3559","","From Beirut to Jerusalem","Thomas L. Friedman","1989","History","Nonfiction","Politics","4.13","10943","2022/03/21"
"3560","","From Beirut To Jerusalem","Swee Hoon Ang","1989","Nonfiction","History","War","4.34","575","2022/03/21"
"3561","","Sea of Stones","Florence Chanock Cohen","1993","","","","0.0","0","2022/03/21"
"3562","Emily","Emily of New Moon","L.M. Montgomery","1923","Classics","Fiction","Young Adult","4.1","46160","2022/03/21"
"3563","","A New Moon for Emily","Ann Staadt","2004","","","","4.17","12","2022/03/21"
"3564","The Selected Journals of L.M. Montgomery","The Selected Journals Of L.M. Montgomery, Vol. 5: 1935-1942","L.M. Montgomery","1988","Nonfiction","Autobiography","Memoir","4.24","196","2022/03/21"
"3565","Emily","Emily's Quest","L.M. Montgomery","1927","Classics","Fiction","Young Adult","4.12","18268","2022/03/21"
"3566","","Against the Odds: Tales of Achievement","L.M. Montgomery","1993","Short Stories","Fiction","Classics","3.85","999","2022/03/21"
"3567","","The Alpine Path: The Story of My Career","L.M. Montgomery","1917","Nonfiction","Autobiography","Memoir","3.83","802","2022/03/21"
"3568","The Story Girl","Winds of Change","Barbara Davoll","","Fiction","","","3.84","56","2022/03/21"
"3569","Emily","Emily Climbs","L.M. Montgomery","1925","Classics","Fiction","Young Adult","4.16","21814","2022/03/21"
"3570","","Akin to Anne: Tales of Other Orphans","L.M. Montgomery","1988","Short Stories","Fiction","Classics","3.69","1731","2022/03/21"
"3571","","The Doctor's Sweetheart & Other Stories","L.M. Montgomery","1979","Classics","Fiction","Short Stories","3.79","1497","2022/03/21"
"3572","","Anne's World, Maud's World: The Sacred Sites of L.M. Montgomery","Nancy Rootland","1997","","","","3.89","18","2022/03/21"
"3573","Anne of Green Gables","Anne of the Island","L.M. Montgomery","1915","Classics","Fiction","Young Adult","4.24","151301","2022/03/21"
"3574","Anne of Green Gables","Anne of Avonlea","L.M. Montgomery","1909","Classics","Fiction","Young Adult","4.21","169307","2022/03/21"
"3575","","Kindred Spirit: A Biography of L. M. Montgomery, Creator of Anne of Green Gables","Catherine M. Andronik","","Nonfiction","Biography","Biography Memoir","3.69","189","2022/03/21"
"3576","","Along the Shore","L.M. Montgomery","1989","Fiction","Classics","Short Stories","3.82","1885","2022/03/21"
"3577","","A Tangled Web","L.M. Montgomery","1931","Classics","Fiction","Young Adult","3.87","4721","2022/03/21"
"3578","The Story Girl","Wedding Wishes and Woes","Barbara Davoll","","Fiction","","","4.06","17","2022/03/21"
"3579","Anne of Green Gables","The Complete Anne of Green Gables 8-Book Box Set","L.M. Montgomery","1921","Classics","Fiction","Young Adult","4.44","102974","2022/03/21"
"3580","Pat of Silver Bush","Pat of Silver Bush","L.M. Montgomery","1933","Classics","Fiction","Young Adult","3.91","6807","2022/03/21"
"3581","Sherlock Holmes","Sherlock Holmes: The Complete Novels and Stories, Volume I","Arthur Conan Doyle","1927","Classics","Mystery","Fiction","4.47","25597","2022/03/21"
"3582","","The New Annotated Sherlock Holmes: The Complete Short Stories","Arthur Conan Doyle","","Mystery","Fiction","Classics","4.64","1479","2022/03/21"
"3583","Sherlock Holmes","The New Annotated Sherlock Holmes: The Novels","Arthur Conan Doyle","1966","Classics","Mystery","Fiction","4.51","4866","2022/03/21"
"3584","","The Science of Sherlock Holmes: From Baskerville Hall to the Valley of Fear, the Real Forensics Behind the Great Detective's Greatest Cases","E.J. Wagner","2006","Nonfiction","Science","Mystery","4.22","2167","2022/03/21"
"3585","","Sherlock Holmes: A Baker Street Dozen","Arthur Conan Doyle","1987","Mystery","Classics","Fiction","3.93","225","2022/03/21"
"3586","Sherlock Holmes","The Complete Sherlock Holmes: Volume II","Arthur Conan Doyle","1914","Classics","Mystery","Fiction","4.47","79185","2022/03/21"
"3587","","Sherlock Holmes: The Unauthorized Biography","Nick Rennison","2005","Biography","Mystery","Nonfiction","4.26","1987","2022/03/21"
"3588","","The Adventures of Sherlock Holmes","Arthur Conan Doyle","","Fiction","Classics","Mystery","4.15","871","2022/03/21"
"3589","Sherlock Holmes","The Complete Adventures of Sherlock Holmes","Arthur Conan Doyle","1892","Classics","Mystery","Fiction","4.3","269416","2022/03/21"
"3590","Sherlock Holmes","The Adventures of Sherlock Holmes","Arthur Conan Doyle","1892","Classics","Mystery","Fiction","4.3","269416","2022/03/21"
"3591","","The Secret Adventures of Sherlock Holmes","Paul E. Heusinger","","","","","0.0","0","2022/03/21"
"3592","Sherlock Holmes and the Baker Street Irregulars","The Fall of the Amazing Zalindas","Tracy Mack","2006","Mystery","Fiction","Historical","3.81","1088","2022/03/21"
"3593","","Murder by Moonlight & Other Mysteries (New Adventures of Sherlock Holmes 19-24)","NOT A BOOK","2005","","","","4.0","14","2022/03/21"
"3594","Lost Sherlock","The Execution of Sherlock Holmes: And Other New Adventures of the Great Detective","Donald Serrell Thomas","2007","Mystery","Fiction","Short Stories","3.75","475","2022/03/21"
"3595","Sherlock Holmes","The Mysteries of Sherlock Holmes","Arthur Conan Doyle","1982","Classics","Mystery","Short Stories","4.15","141","2022/03/21"
"3596","","Sherlock Holmes and the Kiss of Death","P.C. Shumway","","","","","2.5","6","2022/03/21"
"3597","Sherlock Holmes","The Complete Adventures and Memoirs of Sherlock Holmes","Arthur Conan Doyle","1892","Classics","Mystery","Fiction","4.34","6657","2022/03/21"
"3598","","Sherlock Holmes: The Lost Cases","Alvin F. Rymsha","2006","","","","4.0","3","2022/03/21"
"3599","","The Unfortunate Tobacconist & Other Mysteries (Sherlock Holmes 1-6)","NOT A BOOK","","","","","3.5","12","2022/03/21"
"3600","Sherlock Holmes","The Complete Sherlock Holmes, Volume I","Arthur Conan Doyle","1927","Classics","Mystery","Fiction","4.49","29726","2022/03/21"
"3601","Publications of the Early Music Institute","The Lira Da Braccio","Sterling Scott Jones","1995","","","","0.0","0","2022/03/21"
"3602","","Abstracts, References, & Key Words of Publications Relating to the Cotton Leafworm, Alabama Argillacea","Thomas Say","1985","","","","5.0","1","2022/03/21"
"3603","","Personal Finance For Dummies","Eric Tyson","1994","Economics","Finance","Nonfiction","3.75","6351","2022/03/21"
"3604","","Personal Finance for Dummies","Eric Tyson","1994","Economics","Finance","Nonfiction","3.75","6351","2022/03/21"
"3605","","Personal Finance For Dummies","Eric Tyson","1994","Economics","Finance","Nonfiction","3.75","6351","2022/03/21"
"3606","","Sorting Out Your Finances for Dummies","Melanie Bien","2005","","","","3.08","12","2022/03/21"
"3607","","Buzz Marketing with Blogs for Dummies","Susannah Gardner","2005","Business","Nonfiction","","3.57","21","2022/03/21"
"3608","","Personal Finance For Dummie$ For Canadians","Eric Tyson","1994","Economics","Finance","Nonfiction","3.75","6351","2022/03/21"
"3609","","Personal Finance for Canadians for Dummies","Eric Tyson","1994","Economics","Finance","Nonfiction","3.75","6351","2022/03/21"
"3610","","Banking Online For Dummies","Paul A. Murphy","1999","","","","2.0","1","2022/03/21"
"3611","","Personal Bankruptcy Laws FD 2e","James P. Caher","","","","","3.73","15","2022/03/21"
"3612","","Managing Debt For Dummies","John Ventura","2007","","","","3.78","18","2022/03/21"
"3613","","Commodities For Dummies","Amine Bouchentouf","2006","Business","Economics","Finance","3.46","41","2022/03/21"
"3614","","","","","","","","","","2022/03/21"
"3615","","Fences and Windows: Dispatches from the Front Lines of the Globalization Debate","Naomi Klein","2000","Nonfiction","Politics","Economics","3.66","1249","2022/03/21"
"3616","","No War","Naomi Klein","2005","Politics","Nonfiction","History","3.93","134","2022/03/21"
"3617","","Naomi Klein y el fin de las marcas (Intelectuales)","Judith Gociol","2002","","","","3.5","4","2022/03/21"
"3618","","¡Ya Basta!: Ten Years of the Zapatista Uprising","Subcomandante Marcos","1994","History","Nonfiction","Politics","4.14","204","2022/03/21"
"3619","","Vallas y Ventanas: Despachios Desde Las Trincheras Del Debate Sobre La Globalization","Naomi Klein","2000","Nonfiction","Politics","Economics","3.66","1249","2022/03/21"
"3620","","No logo: El poder de las marcas","Naomi Klein","2000","Nonfiction","Politics","Economics","3.87","29952","2022/03/21"
"3621","","Journal d'une combattante : Nouvelles du front de la mondialisation","Naomi Klein","2000","Nonfiction","Politics","Economics","3.66","1249","2022/03/21"
"3622","","A User's Guide to Love: Wisdom for Facing the Trials of Intimate Relationships","Jo Elder","1992","","","","0.0","0","2022/03/21"
"3623","","Love: A User's Guide","Clare Naylor","1997","Womens Fiction","Chick Lit","Fiction","3.29","854","2022/03/21"
"3624","","Men, Love & Sex: The Complete User's Guide for Women","David Zinczenko","","Psychology","Nonfiction","Relationships","3.31","139","2022/03/21"
"3625","","Sex: A User's Guide","Stephen Arnott","2002","Nonfiction","Sexuality","","3.96","51","2022/03/21"
"3626","","The Husband's Manual: A User's Guide for Husbands and Men Trying Out for the Part","Andrew F. Murphy","1996","","","","0.0","0","2022/03/21"
"3627","","Christianity: How It Works:  A User's Guide For Christians Explaining What We Have As Christian Believers, How It Works In The Life Of A Believer, How God Has Designed Our Faith To Work, And How To Correct It If Something Goes Wrong","James Imel","","","","","0.0","0","2022/03/21"
"3628","","Men: A User's Guide","Christine Hogan","2004","","","","3.33","3","2022/03/21"
"3629","","The Goddess Rules","Clare Naylor","2005","Womens Fiction","Chick Lit","Fiction","3.48","591","2022/03/21"
"3630","Lizzie Miller","The First Assistant: A Continuing Tale from Behind the Hollywood Curtain","Clare Naylor","","Womens Fiction","Chick Lit","Fiction","3.66","5212","2022/03/21"
"3631","","Catching Alice","Clare Naylor","1998","Womens Fiction","Chick Lit","Fiction","3.37","1001","2022/03/21"
"3632","","Dog Handling","Clare Naylor","2002","Womens Fiction","Chick Lit","Fiction","3.53","3071","2022/03/21"
"3633","","The Goddess Rules","Clare Naylor","","Womens Fiction","Chick Lit","Fiction","3.48","591","2022/03/21"
"3634","","A Reading Guide to The Giver (Scholastic Bookfiles)","Jeannette Sanderson","","","","","4.25","16","2022/03/21"
"3635","Dream Giver","The Dream Giver","Bruce H. Wilkinson","2003","Christian","Nonfiction","Self Help","4.26","6707","2022/03/21"
"3636","The Giver","The Giver","Lois Lowry","1993","Young Adult","Fiction","Classics","4.13","2079203","2022/03/21"
"3637","","Bread Givers","Anzia Yezierska","1925","Fiction","Historical","Historical Fiction","3.74","5635","2022/03/21"
"3638","Coven Tree","The Wish Giver: Three Tales of Coven Tree","Bill Brittain","1983","Fantasy","Fiction","Childrens","3.84","2660","2022/03/21"
"3639","","Grace Givers: Amazing Stories of Grace in Action","David Jeremiah","","","","","4.0","25","2022/03/21"
"3640","","Indian Givers: How the Indians of the Americas Transformed the World","Jack Weatherford","1988","History","Nonfiction","Anthropology","4.12","2274","2022/03/21"
"3641","","Dream Planner: Inspired by the Dream Giver","Bruce H. Wilkinson","","","","","3.86","22","2022/03/21"
"3642","","A Guide for Using the Giver in the Classroom","Pam Koogler","","","","","4.22","18","2022/03/21"
"3643","","Growing Givers Hearts","Thomas H. Jeavons","","Currency","Money","Nonfiction","3.57","44","2022/03/21"
"3644","Drina","Drina Dances in Switzerland","Jean Estoril","1963","Childrens","Fiction","European Literature","4.04","186","2022/03/21"
"3645","Drina","Drina Dances in Paris","Jean Estoril","1962","Childrens","Young Adult","Fiction","4.16","180","2022/03/21"
"3646","","Invisible Engines: How Software Platforms Drive Innovation and Transform Industries","David S. Evans","2006","Business","Economics","Science","3.73","59","2022/03/21"
"3647","","The Invisible Web: Uncovering Information Sources Search Engines Can't See","Gary Price","2001","Nonfiction","Reference","","3.45","33","2022/03/21"
"3648","","The Emperor's Children","Claire Messud","2006","Fiction","Contemporary","Novels","2.97","20323","2022/03/21"
"3649","","The Last Life","Claire Messud","1999","Fiction","Cultural","France","3.56","1755","2022/03/21"
"3650","","The Hunters","Claire Messud","2001","Fiction","Short Stories","Novels","3.45","568","2022/03/21"
"3651","","When the World Was Steady","Claire Messud","1994","Fiction","Literary Fiction","Cultural","3.16","931","2022/03/21"
"3652","","La vie après","Claire Messud","1999","Fiction","Cultural","France","3.56","1755","2022/03/21"
"3653","","The Last Life","Claire Messud","1999","Fiction","Cultural","France","3.56","1755","2022/03/21"
"3654","","Anne Peretz: Paintings","Anne Peretz","","","","","3.33","6","2022/03/21"
"3655","","Facteurs Humains En Aéronautique: Performances Et Limitations Humaines","R.-D. Campbell","","","","","0.0","0","2022/03/21"
"3656","","The Sea","John Banville","2005","Fiction","Cultural","Ireland","3.53","29117","2022/03/21"
"3657","","The Sea","John Banville","2005","Fiction","Cultural","Ireland","3.53","29117","2022/03/21"
"3658","","The Untouchable","John Banville","","Fiction","Historical","Historical Fiction","3.95","3277","2022/03/21"
"3659","Frames: The Freddie Montgomery Trilogy","The Book of Evidence","John Banville","1989","Fiction","Cultural","Ireland","3.7","4626","2022/03/21"
"3660","Frames: The Freddie Montgomery Trilogy","Athena","John Banville","1995","Fiction","European Literature","Irish Literature","3.69","543","2022/03/21"
"3661","The Revolutions Trilogy","Doctor Copernicus","John Banville","1976","Fiction","Historical","Historical Fiction","3.64","826","2022/03/21"
"3662","The Cleave Trilogy","Eclipse","John Banville","2000","Fiction","Cultural","Ireland","3.66","1171","2022/03/21"
"3663","The Revolutions Trilogy","Kepler","John Banville","1981","Fiction","Historical","Historical Fiction","3.72","660","2022/03/21"
"3664","The Cleave Trilogy","Shroud","John Banville","2002","Fiction","Cultural","Ireland","3.66","1331","2022/03/21"
"3665","Frames: The Freddie Montgomery Trilogy","Ghosts","John Banville","1993","Fiction","European Literature","Irish Literature","3.58","724","2022/03/21"
"3666","","Decadent","Suzanne Forster","2006","Romance","Harlequin","Harlequin Blaze","3.05","41","2022/03/21"
"3667","","Aspects of the Novel","E.M. Forster","1927","Language","Writing","Nonfiction","3.81","4076","2022/03/21"
"3668","","Do It Tomorrow and Other Secrets of Time Management","Mark Forster","2006","Nonfiction","Productivity","Self Help","4.01","814","2022/03/21"
"3669","","Help Yourself Get Everything Done","Mark Forster","2000","Productivity","Nonfiction","Self Help","3.86","233","2022/03/21"
"3670","","Against the Wind","Gwynne Forster","1999","Romance","Romance","Interracial Romance","3.6","165","2022/03/21"
"3671","","How to Make Your Dreams Come True","Mark Forster","2002","Self Help","Business","Nonfiction","3.63","59","2022/03/21"
"3672","Witness","Privileged Witness","Rebecca Forster","2006","Mystery","Fiction","Thriller","4.1","2285","2022/03/21"
"3673","","The Longest Journey (Bantam Classic)","E.M. Forster","1907","Classics","Fiction","Literature","3.46","2265","2022/03/21"
"3674","","Three Complete Novels Deluxe Edition","E.M. Forster","1993","Classics","Fiction","Literature","4.19","449","2022/03/21"
"3675","","The Celestial Omnibus and other Stories by E. M. Forster","E.M. Forster","1911","Short Stories","Fiction","Fantasy","3.78","762","2022/03/21"
"3676","","E. M. Forster: A Biography","Nicola Beauman","1993","Biography","Nonfiction","Writing","3.79","38","2022/03/21"
"3677","","Where Angels Fear to Tread","E.M. Forster","1905","Classics","Fiction","Cultural","3.61","14260","2022/03/21"
"3678","","The Beauty Buyble: The Best Beauty Products of 2007 [With Over $50 Worth of Product Samples]","Paula Conway","2006","","","","3.18","28","2022/03/21"
"3679","","On Beauty","Zadie Smith","2005","Fiction","Contemporary","Novels","3.74","76359","2022/03/21"
"3680","","Allure: Confessions of a Beauty Editor","Linda Wells","","Nonfiction","Couture","Fashion","3.49","129","2022/03/21"
"3681","","Beauty Junkies: Inside Our $15 Billion Obsession with Cosmetic Surgery","Alex Kuczynski","2006","Nonfiction","Health","Medicine","3.58","245","2022/03/21"
"3682","Gemma Doyle","A Great and Terrible Beauty","Libba Bray","","Fantasy","Young Adult","Historical","3.79","219600","2022/03/21"
"3683","Sleeping Beauty","The Claiming of Sleeping Beauty","A.N. Roquelaure","1983","Adult Fiction","Erotica","Fantasy","3.25","52041","2022/03/21"
"3684","","The Black Book of Hollywood Beauty Secrets","Kym Douglas","2006","Nonfiction","How To","","3.32","143","2022/03/21"
"3685","","Black Beauty","Anna Sewell","1877","Classics","Fiction","Childrens","3.97","257535","2022/03/21"
"3686","","Truth & Beauty","Ann Patchett","2004","Autobiography","Memoir","Nonfiction","3.95","38726","2022/03/21"
"3687","The Life of Graham Greene","The Life of Graham Greene, Vol. 1: 1904-1939","Norman Sherry","1989","Biography","Nonfiction","History","4.12","202","2022/03/21"
"3688","","Complete Short Stories","Graham Greene","1990","Short Stories","Fiction","Classics","4.18","1216","2022/03/21"
"3689","","The Comedians","Graham Greene","1966","Fiction","Classics","Historical","3.99","8121","2022/03/21"
"3690","","The Power and the Glory","Graham Greene","1940","Fiction","Classics","Literature","3.97","36049","2022/03/21"
"3691","","The Portable Graham Greene","Graham Greene","1973","Fiction","Short Stories","Literature","4.11","179","2022/03/21"
