"","9641","","Down And Out In Paris And London","George Orwell","1933","Nonfiction","Classics","Autobiography","4.08","74586","2022/03/29"
"","9642","The Collected Essays, Journalism & Letters","As I Please: 1943-1945","George Orwell","1968","Writing","Essays","Nonfiction","4.42","350","2022/03/29"
"","9643","The Collected Essays, Journalism & Letters","My Country Right or Left: 1940-1943","George Orwell","1968","Writing","Essays","Nonfiction","4.3","545","2022/03/29"
"","9644","","Why I Write (Great Ideas #020)","George Orwell","1946","Nonfiction","Language","Writing","4.03","9877","2022/03/29"
"","9645","","Nineteen Eighty-Four","George Orwell","1949","Classics","Fiction","Science Fiction","4.19","3764813","2022/03/29"
"","9646","","Homage to Catalonia","George Orwell","1938","History","Nonfiction","Politics","4.09","51786","2022/03/29"
"","9647","The Collected Essays, Journalism & Letters","An Age Like This: 1920-1940","George Orwell","1968","Writing","Essays","Nonfiction","4.31","368","2022/03/29"
"","9648","","Keep the Aspidistra Flying","George Orwell","1936","Fiction","Classics","Literature","3.9","18207","2022/03/29"
"","9649","Oxford Portraits","George Orwell: Battling Big Brother","Tanya Agathocleous","2000","","","","3.33","6","2022/03/29"
"","9650","","Burmese Days","George Orwell","1934","Fiction","Classics","Historical","3.87","24246","2022/03/29"
"","9651","The Collected Essays, Journalism & Letters","In Front of Your Nose: 1945-1950","George Orwell","1968","Writing","Essays","Nonfiction","4.42","313","2022/03/29"
"","9652","","The Orwell Reader: Fiction, Essays, and Reportage","George Orwell","1956","Writing","Essays","Fiction","4.34","302","2022/03/29"
"","9653","","If on a Winter's Night a Traveler","Italo Calvino","1979","Fiction","Classics","European Literature","4.05","83565","2022/03/29"
"","9654","","Fear of Flying","Erica Jong","1973","Fiction","Feminism","Classics","3.46","19980","2022/03/29"
"","9655","","Loveroot","Erica Jong","1975","Poetry","","","3.85","97","2022/03/29"
"","9656","","Sappho's Leap","Erica Jong","2003","Historical","Historical Fiction","Fiction","3.56","1247","2022/03/30"
"","9657","","Parachutes & Kisses","Erica Jong","1984","Fiction","Novels","Feminism","3.48","694","2022/03/30"
"","9658","","Fruits & Vegetables","Erica Jong","1971","Poetry","Feminism","Womens","3.83","195","2022/03/30"
"","9659","","Fear of Fifty: A Midlife Memoir","Erica Jong","1994","Nonfiction","Autobiography","Memoir","3.55","592","2022/03/30"
"","9660","","How to Save Your Own Life","Erica Jong","1977","Fiction","Feminism","Novels","3.61","1597","2022/03/30"
"","9661","","The Poetry of Erica Jong","Erica Jong","","Poetry","","","3.98","42","2022/03/30"
"","9662","","Feminism and the Politics of Literary Reputation: The Example of Erica Jong","Charlotte Templin","1995","","","","3.67","3","2022/03/30"
"","9663","","Witches","Erica Jong","1981","Poetry","Fantasy","Art","3.9","530","2022/03/30"
"","9664","","What Do Women Want?","Erica Jong","1998","Nonfiction","Writing","Essays","3.65","207","2022/03/30"
"","9665","","Conversations with Erica Jong","Charlotte Templin","","","","","3.8","10","2022/03/30"
"","9666","","Any Woman's Blues","Erica Jong","1989","Fiction","Romance","Womens","3.51","525","2022/03/30"
"","9667","","Hello, I'm Erica Jong","Kathy Acker","1982","","","","3.7","23","2022/03/30"
"","9668","","Erica Jong: Cuando El Diablo Pone Cara De Mujer","Graciela B. Dominguez","","","","","0.0","0","2022/03/30"
"","9669","","What Do Women Want?: Essays by Erica Jong","Erica Jong","1998","Nonfiction","Writing","Essays","3.65","207","2022/03/30"
"","9670","","Fruits And Vegetables","Erica Jong","1971","Poetry","Feminism","Womens","3.83","195","2022/03/30"
"","9671","","Half-Lives","Erica Jong","","Poetry","Feminism","Literature","4.13","108","2022/03/30"
"","9672","","Of Blessed Memory.","Erica Jong","","Fiction","","","3.83","54","2022/03/30"
"","9673","","Miedo a Los Cincuenta","Erica Jong","1994","Nonfiction","Autobiography","Memoir","3.55","592","2022/03/30"
"","9674","","Sappho's Leap","Erica Jong","2003","Historical","Historical Fiction","Fiction","3.56","1247","2022/03/30"
"","9675","","Megan's Two Houses: A Story of Adjustment","Erica Jong","1984","Childrens","","","3.78","9","2022/03/30"
"","9676","","Fanny","Erica Jong","1980","Fiction","Historical","Historical Fiction","3.78","1214","2022/03/30"
"","9677","","Fanny: Being the True History of the Adventures of Fanny Hackabout-Jones","Erica Jong","1980","Fiction","Historical","Historical Fiction","3.78","1214","2022/03/30"
"","9678","","Becoming Light: Poems New and Selected","Erica Jong","1991","Poetry","","","4.02","248","2022/03/30"
"","9679","","Inventing Memory","Erica Jong","1997","Fiction","Womens","World War II","3.4","288","2022/03/30"
"","9680","","Fear of Fifty: A Midlife Memoir","Erica Jong","1994","Nonfiction","Autobiography","Memoir","3.55","592","2022/03/30"
"","9681","","Serenissima aka Shylock's Daughter","Erica Jong","1987","Fiction","Historical","Historical Fiction","3.27","458","2022/03/30"
"","9682","","Fear of Flying","Erica Jong","1973","Fiction","Feminism","Classics","3.46","19980","2022/03/30"
"","9683","","Devil At Large Miller","Erica Jong","1993","Biography","Nonfiction","Literature","3.83","322","2022/03/30"
"","9684","","A Reader's Guide To The God Of Small Things (Harper Collins Reader's Guide)","Collins","","","","","3.8","5","2022/03/30"
"","9685","","The Mind And The Art Of Arundhati Roy: A Critical Appraisal Of Her Novel, The God Of Small Things","A.P. Sharma","","","","","5.0","1","2022/03/30"
"","9686","","Frequency Control Symposia   Program Booklets And Abstracts Predating The First Published Proceedings","Arthur Ballato","","","","","0.0","0","2022/03/30"
"","9687","","Precision Frequency Control Vol. 1: Acoustic Resonators & Filters","Eduard A. Gerber","1985","","","","3.0","1","2022/03/30"
"","9688","","Modern Probability Theory and Its Applications","Emanuel Parzen","","Science","Mathematics","","4.0","4","2022/03/30"
"","9689","","Parzen Und Nornen: Die Poetische Ausformung Der Mythologischen Schicksalsfiguren Zwischen Aufklärung Und Expressionismus","Hildegard Kirschenknapp","2000","","","","0.0","0","2022/03/30"
"","9690","","","","","","","","","","2022/03/30"
"","9691","","Die Drei Parzen: Roman","Linda Lê","","Fiction","Novels","Cultural","3.48","29","2022/03/30"
"","9692","","Stochastic Processes","Emanuel Parzen","1962","Science","Mathematics","","0.0","0","2022/03/30"
"","9693","","The Forecasting Accuracy of Major Time Series Methods","Spyros G. Makridakis","","","","","4.5","2","2022/03/30"
"","9694","","Design of Crystal and Other Harmonic Oscillators","Benjamin Parzen","1982","","","","4.0","2","2022/03/30"
"","9695","","Shadow Without a Name","Ignacio Padilla","2000","Fiction","Historical","Historical Fiction","3.63","394","2022/03/30"
"","9696","","Dogeaters","Jessica Hagedorn","","","","","3.61","114","2022/03/30"
"","9697","","The Dogeater: Stories","Jesse Lee Kercheval","1987","","","","3.17","6","2022/03/30"
"","9698","","The Americas of Asian American Literature: Gendered Fictions of Nation and Transnation","Rachel C. Lee","1999","","","","3.9","10","2022/03/30"
"","9699","Crescent Moon","Crescent Moon, Vol. 6","Haruko Iida","2002","Sequential Art","Manga","Fantasy","4.2","284","2022/03/30"
"","9700","","Tactics of the Crescent Moon: Militant Muslim Combat Methods","H. John Poole","2004","War","Military Fiction","Military","3.55","170","2022/03/30"
"","9701","","Crescent","Diana Abu-Jaber","2003","Fiction","Food and Drink","Food","3.8","2628","2022/03/30"
"","9702","Charlotte & Thomas Pitt","Cardington Crescent","Anne Perry","1987","Mystery","Historical","Historical Fiction","3.94","4512","2022/03/30"
"","9703","","Cross & Crescent: Responding to the Challenge of Islam","Colin   Chapman","1994","Religion","Islam","Christian","3.72","121","2022/03/30"
"","9704","","Crescent and Star: Turkey Between Two Worlds","Stephen Kinzer","2001","History","Nonfiction","Politics","3.84","1025","2022/03/30"
"","9705","","Black Crescent: The Experience and Legacy of African Muslims in the Americas","Michael A. Gomez","2005","Religion","Islam","History","3.61","33","2022/03/30"
"","9706","","Out of the Crescent Shadows: Leading Muslim Women Into the Light of Christ","Ergun Mehmet Caner","","Christian","","","4.5","12","2022/03/30"
"","9707","","Crescent Fire","David M. Salkin","2007","","","","4.0","21","2022/03/30"
"","9708","","Cross & the Crescent","Jerald F. Dirks","2001","Religion","Islam","Religion","4.19","62","2022/03/30"
"","9709","","Books Index: All Authorized Editions, 1949-1980 by Title and by Author","Frank N. Magill","1980","","","","4.0","4","2022/03/30"
"","9710","","Poetry Index Annual, 1984","Saint Granger Book Company","1982","","","","4.05","40","2022/03/30"
"","9711","","Poetry Index Annual, 1983","Saint Granger Book Company","1982","","","","4.05","40","2022/03/30"
"","9712","","Love in the Time of Cholera","Gabriel García Márquez","1985","Fiction","Classics","Historical","3.93","455021","2022/03/30"
"","9713","","El amor en los tiempos del cólera","Gabriel García Márquez","1985","Fiction","Classics","Historical","3.93","455021","2022/03/30"
"","9714","Continuum Contemporaries","Gabriel Garcia Marquez's Love in the Time of Cholera: A Reader's Guide","Thomas Fahy","","Fiction","Classics","Literature","4.31","4397","2022/03/30"
"","9715","","El amor en los tiempos del cólera","Gabriel García Márquez","1985","Fiction","Classics","Historical","3.93","455021","2022/03/30"
"","9716","","","","","","","","","","2022/03/30"
"","9717","","The Unbearable Lightness of Being","Milan Kundera","1984","Fiction","Classics","Philosophy","4.11","390870","2022/03/30"
"","9718","","Die unerträgliche Leichtigkeit des Seins","Milan Kundera","1984","Fiction","Classics","Philosophy","4.11","390870","2022/03/30"
"","9719","","","","","","","","","","2022/03/30"
"","9720","","The Unbearable Lightness of Being","Milan Kundera","1984","Fiction","Classics","Philosophy","4.11","390870","2022/03/30"
"","9721","","Nationalism Without Walls: The Unbearable Lightness of Being Canadian","Richard Gwyn","1995","History","Cultural","Canada","3.31","13","2022/03/30"
"","9722","Aberystwyth Noir","The Unbearable Lightness Of Being In Aberystwyth","Malcolm Pryce","2005","Fiction","Mystery","Crime","3.89","858","2022/03/30"
"","9723","Obasan","Obasan","Joy Kogawa","1981","Fiction","Historical","Historical Fiction","3.68","6978","2022/03/30"
"","9724","","","","","","","","","","2022/03/30"
"","9725","","Writing Against the Silence: Joy Kogawa's Obasan","Arnold E. Davidson","1993","","","","4.67","3","2022/03/30"
"","9726","","Nichijō No Gokuraku: Obasan No Mirai O Kangaeru","Toyoo Tamamura","","","","","0.0","0","2022/03/30"
"","9727","","Writing Plain Visions: The Mystic Migrant In Joy Kogawa's Obasan","Brent MacLaine","","","","","0.0","0","2022/03/30"
"","9728","","Hana No Toki Wa Kanashimi No Toki: Chiran Tokkō Obasan Torihama Tome Monogatari","Masako Aihoshi","","","","","0.0","0","2022/03/30"
"","9729","","Wild Grass: Three Stories of Change in Modern China","Ian Johnson","2004","Cultural","China","Nonfiction","3.96","318","2022/03/30"
"","9730","","Wild Grass 野草","Lu Xun","1927","Cultural","China","Poetry","4.1","252","2022/03/30"
"","9731","","Wild Grass","Ian Johnson","2004","Cultural","China","Nonfiction","3.96","318","2022/03/30"
"","9732","","Wild Grass","Lu Xun","1927","Cultural","China","Poetry","4.1","252","2022/03/30"
"","9733","","Wild Grass","Long Zhou","2002","","","","4.0","1","2022/03/30"
"","9734","Ender's Saga","Ender's Game","Orson Scott Card","1985","Science Fiction","Young Adult","Fantasy","4.3","1243242","2022/03/30"
"","9735","","Ender's Game Boxed Set: Ender's Game, Ender's Shadow, Shadow of the Hegemon","Orson Scott Card","","Science Fiction","Fiction","Fantasy","4.44","3425","2022/03/30"
"","9736","","Beyond Ender's Game: Speaker for the Dead, Xenocide, Children of the Mind (Ender's Saga, #2-4)","Orson Scott Card","","Science Fiction","Fiction","Young Adult","4.23","1964","2022/03/30"
"","9737","Ender's Saga","Ender's Game","Orson Scott Card","1985","Science Fiction","Young Adult","Fantasy","4.3","1243242","2022/03/30"
"","9738","The Shadow Series","Ender's Shadow","Orson Scott Card","1999","Science Fiction","Fiction","Young Adult","4.3","162994","2022/03/30"
"","9739","Ender's Saga","Speaker for the Dead","Orson Scott Card","1986","Science Fiction","Fiction","Fantasy","4.08","236329","2022/03/30"
"","9740","Ender's Saga","Ender's Game","Orson Scott Card","1985","Science Fiction","Young Adult","Fantasy","4.3","1243242","2022/03/30"
"","9741","","The Ender Wiggin Saga (Ender's Saga, #1-3)","Orson Scott Card","","Science Fiction","Science Fiction","Military Science Fiction","4.45","250","2022/03/30"
"","9742","","The Audacity of Hope: Thoughts on Reclaiming the American Dream","Barack Obama","2006","Nonfiction","Politics","Biography","3.8","157711","2022/03/30"
"","9743","","Should Barack Obama Be President? Dreams from My Father, Audacity of Hope, ... Obama in '08?","W. Frederick Zimmerman","","Politics","","","3.81","31","2022/03/30"
"","9744","","A Wealth of Family: An Adopted Son's International Quest for Heritage, Reunion, and Enrichment","Thomas Brooks","","Parenting","Adoption","","3.5","6","2022/03/30"
"","9745","","The World Is Flat: Not! Cool New World Maps for Kids","W. Frederick Zimmerman","","","","","4.29","7","2022/03/30"
"","9746","","Mao: The Unknown Story","Jung Chang","2002","History","Biography","Cultural","3.77","12352","2022/03/30"
"","9747","","Mao's Last Revolution","Roderick MacFarquhar","2006","History","Cultural","China","4.05","395","2022/03/30"
"","9748","","Mao's Last Dancer","Li Cunxin","2003","Nonfiction","Biography","Cultural","4.09","29672","2022/03/30"
"","9749","","The Private Life of Chairman Mao","Li Zhisui","1988","Cultural","China","History","4.13","2199","2022/03/30"
"","9750","","Becoming Madame Mao","Anchee Min","2000","Historical","Historical Fiction","Cultural","3.56","4762","2022/03/30"
"","9751","","Quotations from Chairman Mao Tse-Tung","Mao Zedong","1964","Politics","History","Philosophy","3.38","2509","2022/03/30"
"","9752","","Mao: A Life","Philip Short","1999","Biography","History","Cultural","3.93","492","2022/03/30"
"","9753","","Nixon and Mao: The Week That Changed the World","Margaret MacMillan","2005","History","Cultural","China","3.86","929","2022/03/30"
"","9754","","The Art of War","Mao Zedong","","Politics","Military","Military History","4.21","68","2022/03/30"
"","9755","China trilogy","Oracle Bones: A Journey Between China's Past and Present","Peter Hessler","2006","Cultural","China","Nonfiction","4.19","6767","2022/03/30"
"","9756","China trilogy","Oracle Bones: A Journey Through Time in China","Peter Hessler","2006","Cultural","China","Nonfiction","4.19","6767","2022/03/30"
"","9757","","Sources of Shang History: The Oracle-Bone Inscriptions of Bronze Age China","David N. Keightley","1978","History","Nonfiction","Cultural","3.0","1","2022/03/30"
"","9758","","Oracle Bones, Stars, and Wheelbarrows: Ancient Chinese Science and Technology","Frank Ross","","Science","History","","3.53","17","2022/03/30"
"","9759","","The Oracle of the Bones/Book With Casting Bones and Casting Map Cloth","Claire O'Neill","","","","","4.14","7","2022/03/30"
"","9760","","Oracle Bones","James Harpur","","","","","5.0","1","2022/03/30"
"","9761","","Oracle Bone Collections in the United States","Hung-hsiang Chou","","","","","0.0","0","2022/03/30"
"","9762","","Loving What Is: Four Questions That Can Change Your Life","Byron Katie","2002","Self Help","Nonfiction","Spirituality","4.07","21452","2022/03/30"
"","9763","","Wild Swans: Three Daughters of China","Jung Chang","1991","Nonfiction","History","Cultural","4.25","103288","2022/03/30"
"","9764","The Wild Swan Trilogy","Wild Swan","Celeste De Blasis","1984","Historical","Historical Fiction","Romance","4.39","1222","2022/03/30"
"","9765","","The Twelve Wild Swans: A Journey to the Realm of Magic, Healing, and Action","Starhawk","2000","Spirituality","Religion","Wicca","4.02","550","2022/03/30"
"","9766","","Wild Swans","Hans Christian Andersen","1838","Fantasy","Fairy Tales","Childrens","4.25","3341","2022/03/30"
"","9767","","The Wild Swans","Peg Kerr","1999","Fantasy","Fantasy","Fairy Tales","3.7","425","2022/03/30"
"","9768","","The Wild Swans At Coole","W.B. Yeats","1919","Poetry","Classics","Literature","3.99","471","2022/03/30"
"","9769","","The Painter and the Wild Swans","Claude Clément","1986","Childrens","Picture Books","Philosophy","4.26","81","2022/03/30"
"","9770","","The Wild Swans","Amy Ehrlich","1831","Fiction","Fantasy","Fairy Tales","4.04","49","2022/03/30"
"","9771","","An Ordinary Person's Guide to Empire","Arundhati Roy","2003","Nonfiction","Politics","History","4.0","2026","2022/03/30"
"","9772","","The Checkbook and the Cruise Missile: Conversations with Arundhati Roy","Arundhati Roy","2003","Nonfiction","Politics","Cultural","3.97","220","2022/03/30"
"","9773","","Come September","Arundhati Roy","","Nonfiction","Politics","Audiobook","4.42","235","2022/03/30"
"","9774","","War Talk","Arundhati Roy","","Nonfiction","Politics","Writing","4.11","883","2022/03/30"
"","9775","Open Media","Public Power in the Age of Empire","Arundhati Roy","2004","Politics","Nonfiction","Writing","4.21","207","2022/03/30"
"","9776","","Arundhati Roy, The Novelist Extraordinary","R.K. Dhawan","","","","","4.0","6","2022/03/30"
"","9777","","The God of Small Things","Arundhati Roy","","Fiction","Cultural","India","3.95","268395","2022/03/30"
"","9778","","An Ethics Of Reading: The Broken Beauties Of Toni Morrison, Nawal El Saadawi, And Arundhati Roy (Egypt, India)","Kathleen A. Kremins","","","","","3.5","2","2022/03/30"
"","9779","","The Cost of Living","Arundhati Roy","1999","Nonfiction","Politics","Writing","4.06","1241","2022/03/30"
"","9780","","D.H. Lawrence's Novels: A Stylistic Approach","Prakash Chandra Pradhan","","","","","0.0","0","2022/03/30"
"","9781","","D. H. Lawrence, Novelist","F.R. Leavis","1955","Criticism","Literary Criticism","","3.84","32","2022/03/30"
"","9782","","The Life of D.H. Lawrence: An Illustrated Biography","Keith M. Sagar","1980","","","","3.5","8","2022/03/30"
"","9783","","Women Men Love, Women Men Leave: What Makes Men Want to Commit?","Connell Cowan","1985","Self Help","Relationships","Love","3.46","112","2022/03/30"
"","9784","Brangwen Family","Women in Love","D.H. Lawrence","1920","Classics","Fiction","Literature","3.66","30574","2022/03/30"
"","9785","","How to Be the Jerk Women Love: Social Success for Men and Women in the '90's","F.J. Shark","1994","","","","3.18","11","2022/03/30"
"","9786","","Women Who Love Too Much","Robin Norwood","1985","Psychology","Self Help","Nonfiction","4.01","17255","2022/03/30"
"","9787","","Men Who Hate Women and the Women Who Love Them: When Loving Hurts and You Don't Know Why","Susan Forward","1986","Psychology","Nonfiction","Self Help","4.11","1968","2022/03/30"
"","9788","","Why Do Women Love Men and Not Their Mothers?","Marie-Christine Hamon","1992","Psychology","","","4.0","3","2022/03/30"
"","9789","Bryson and Katz","A Walk in the Woods: Rediscovering America on the Appalachian Trail","Bill Bryson","1998","Nonfiction","Travel","Autobiography","4.06","373452","2022/03/30"
"","9790","Bryson and Katz","A Walk In The Woods: The World's Funniest Travel Writer Takes a Hike","Bill Bryson","1998","Nonfiction","Travel","Autobiography","4.06","373452","2022/03/30"
"","9791","Bryson and Katz","A Walk in the Woods: Rediscovering America on the Appalachian Trail","Bill Bryson","1998","Nonfiction","Travel","Autobiography","4.06","373452","2022/03/30"
"","9792","","A Walk in the Woods.","Lee Blessing","1988","Plays","Drama","Literature","4.13","179","2022/03/30"
"","9793","Bryson and Katz","A Walk in the Woods","Bill Bryson","1998","Nonfiction","Travel","Autobiography","4.06","373452","2022/03/30"
"","9794","","Woodswalk: Peepers, Porcupines & Exploding Puff Balls! What You'll See, Hear & Smell When Exploring the Woods.","Henry Warren Art","2003","","","","4.0","4","2022/03/30"
"","9795","Bryson and Katz","A Walk in the Woods: Rediscovering America on the Appalachian Trail","Bill Bryson","","Nonfiction","Travel","Autobiography","4.06","373452","2022/03/30"
"","9796","","A Walk in the Woods (Stickerific)","Walt Disney Company","1997","","","","3.33","9","2022/03/30"
"","9797","","Walk in the Wood","Anna Gilbert","1989","Gothic","Fiction","Mystery","3.0","19","2022/03/30"
"","9798","","The Long Walk Home with Miracles Along the Way","Anatole Kurdsjuk","2005","","","","4.0","11","2022/03/30"
"","9799","","The Fortress of Solitude","Jonathan Lethem","2003","Fiction","Novels","New York","3.83","23801","2022/03/30"
"","9800","Doc Savage","The Czar Of Fear ; And, Fortress Of Solitude: Two Complete Adventures In One Volume","Kenneth Robeson","","","","","3.36","11","2022/03/30"
"","9801","","La fortaleza de la soledad","Jonathan Lethem","2003","Fiction","Novels","New York","3.83","23801","2022/03/30"
"","9802","Doc Savage Sanctum Editions","Fortress of Solitude / The Devil Genghis","Kenneth Robeson","1938","Pulp","Science Fiction","Pulp","3.97","116","2022/03/30"
"","9803","","","","","","","","","","2022/03/30"
"","9804","I nostri antenati","The Baron in the Trees","Italo Calvino","1957","Fiction","Classics","European Literature","4.04","35404","2022/03/30"
"","9805","","The Tree of Time: A Story of a Special Sequoia","Kathy Baron","","Childrens","","","4.27","11","2022/03/30"
"","9806","I nostri antenati","Our Ancestors: The Cloven Viscount, The Baron in the Trees, The Non-Existent Knight","Italo Calvino","1960","Fiction","European Literature","Italian Literature","4.27","2899","2022/03/30"
"","9807","","Italian Folktales","Italo Calvino","1956","Fiction","Short Stories","Fantasy","4.19","4068","2022/03/30"
"","9808","","Cosmicomics","Italo Calvino","1965","Fiction","Short Stories","Fantasy","4.19","16425","2022/03/30"
"","9809","","Invisible Cities","Italo Calvino","1972","Fiction","Classics","Fantasy","4.13","70169","2022/03/30"
"","9810","","The Watcher and Other Stories","Italo Calvino","1963","Fiction","Short Stories","Literature","3.73","510","2022/03/30"
"","9811","","Difficult Loves","Italo Calvino","1958","Short Stories","Fiction","European Literature","3.93","8261","2022/03/30"
"","9812","","Six Memos For The Next Millennium","Italo Calvino","1988","Nonfiction","Writing","Essays","4.22","7689","2022/03/30"
"","9813","","The Nonexistent Knight & The Cloven Viscount","Italo Calvino","1959","Fiction","Fantasy","European Literature","4.04","5010","2022/03/30"
"","9814","","Why Read the Classics?","Italo Calvino","1991","Nonfiction","Writing","Essays","3.85","2406","2022/03/30"
"","9815","","The View from Castle Rock","Alice Munro","2006","Short Stories","Fiction","Cultural","3.69","4769","2022/03/30"
"","9816","","The View From Castle Rock","Alice Munro","2006","Short Stories","Fiction","Cultural","3.69","4769","2022/03/30"
"","9817","","Ten Days in the Hills","Jane Smiley","2007","Fiction","Contemporary","Literature","2.53","1666","2022/03/30"
"","9818","","Motherless Brooklyn","Jonathan Lethem","1999","Fiction","Mystery","Mystery","3.87","38470","2022/03/30"
"","9819","","Huérfanos de Brooklyn","Jonathan Lethem","1999","Fiction","Mystery","Mystery","3.87","38470","2022/03/30"
"","9820","","Crossing to Safety","Wallace Stegner","1987","Fiction","Classics","Literary Fiction","4.16","41774","2022/03/30"
"","9821","","The Spectator Bird and Crossing to Safety","Wallace Stegner","1987","","","","4.28","46","2022/03/30"
"","9822","Rats of NIMH","Mrs. Frisby and the Rats of NIMH","Robert C. O'Brien","1971","Fantasy","Fiction","Childrens","4.15","170728","2022/03/30"
"","9823","","","","","","","","","","2022/03/30"
"","9824","","Rats: Observations on the History & Habitat of the City's Most Unwanted Inhabitants","Robert Sullivan","2004","Nonfiction","History","Science","3.72","3982","2022/03/30"
"","9825","","Walter: The Story of a Rat","Barbara Wersba","","Fiction","Holiday","Christmas","4.34","298","2022/03/30"
"","9826","","Oh Rats! The Story of Rats and People","Albert Marrin","","Nonfiction","History","Childrens","3.78","476","2022/03/30"
"","9827","Asian Saga: Chronological Order","King Rat","James Clavell","1962","Historical","Historical Fiction","Fiction","4.16","36416","2022/03/30"
"","9828","","Rat Bastards: The Life and Times of South Boston's Most Honorable Irish Mobster","John ""Red"" Shea","2006","Crime","True Crime","Nonfiction","3.52","483","2022/03/30"
"","9829","","Rat Fink: The Art of Ed ""Big Daddy"" Roth","Ed Roth","","Art","","","4.68","28","2022/03/30"
"","9830","","Rat Pack Confidential: Frank, Dean, Sammy, Peter, Joey and the Last Great Show Biz Party","Shawn Levy","1998","Biography","Nonfiction","Music","3.77","1559","2022/03/30"
"","9831","","Julius Knipl, Real Estate Photographer: The Beauty Supply District","Ben Katchor","2000","Sequential Art","Comics","Sequential Art","4.33","212","2022/03/30"
"","9832","","Blind Willow, Sleeping Woman: 24 Stories","Haruki Murakami","2006","Short Stories","Fiction","Cultural","3.84","34470","2022/03/30"
"","9833","","Blind Willow, Sleeping Woman","Haruki Murakami","2006","Short Stories","Fiction","Cultural","3.84","34470","2022/03/30"
"","9834","","The Crying of Lot 49","Thomas Pynchon","1966","Fiction","Classics","Literature","3.69","78371","2022/03/30"
"","9835","","Companion to the Crying of Lot 49","J. Kerry Grant","1994","Reference","Literature","Criticism","3.54","92","2022/03/30"
"","9836","","Beyond and Beneath the Mantle: On Thomas Pynchon's The Crying of Lot 49","Georgiana M.M. Colvile","","","","","3.33","3","2022/03/30"
"","9837","","","","","","","","","","2022/03/30"
"","9838","","The Bookseller of Kabul","Åsne Seierstad","2002","Nonfiction","Biography","Autobiography","3.76","50461","2022/03/30"
"","9839","","Reading Lolita In Tehran - A Memoir In Books","Azar Nafisi","","Nonfiction","Autobiography","Memoir","3.63","128828","2022/03/30"
"","9840","Islamic Civilization and Muslim Networks","Jasmine and Stars: Reading More Than Lolita in Tehran","Fatemeh Keshavarz","2007","Cultural","Iran","Nonfiction","3.65","300","2022/03/30"
"","9841","","Making Globalization Work","Joseph E. Stiglitz","2006","Economics","Nonfiction","Politics","3.86","2136","2022/03/30"
"","9842","","State Feminism, Women's Movements, and Job Training: Making Democracies Work in the Global Economy","Amy Mazur","2001","","","","0.0","0","2022/03/30"
"","9843","","Home Economics: Nationalism and the Making of 'Migrant Workers' in Canada","Nandita Sharma","","Nonfiction","","","4.17","6","2022/03/30"
"","9844","","Prep","Curtis Sittenfeld","2005","Fiction","Young Adult","Womens Fiction","3.41","64236","2022/03/30"
"","9845","","PMP Exam Prep: Rita's Course in a Book for Passing the PMP Exam","Rita Mulcahy","1999","Business","Nonfiction","Reference","4.31","2269","2022/03/30"
"","9846","","The Real ACT Prep Guide","ACT","2004","Academic","School","Nonfiction","3.76","304","2022/03/30"
"","9847","","Cracking the SAT, 2007 Edition (College Test Preparation)","The Princeton Review","2004","Nonfiction","Academic","College","4.05","115","2022/03/30"
"","9848","","11 Practice Tests for the SAT and PSAT","The Princeton Review","2004","","","","3.93","40","2022/03/30"
"","9849","","Cracking the ACT, 2006 Edition (College Test Prep)","The Princeton Review","1995","Nonfiction","","","3.67","86","2022/03/30"
"","9850","A & L Allied Health","Radiography PREP: Program Review and Exam Prep","D.A. Saia","1996","","","","4.09","43","2022/03/30"
"","9851","","Math Review for Standardized Tests","Jerry Bobrow","","Reference","Science","Mathematics","3.8","46","2022/03/30"
"","9852","","Spectrum Test Prep, Grade 6","Alan Cohen","2002","","","","2.0","1","2022/03/30"
"","9853","","The Official LSAT Prep Test with Explanations, Volume 1","Bonnie Gordon","","","","","4.0","1","2022/03/30"
"","9854","","The End of Poverty","Jeffrey D. Sachs","2005","Economics","Nonfiction","Politics","3.69","10676","2022/03/30"
"","9855","","An End to Poverty?: A Historical Debate","Gareth Stedman Jones","2004","","","","3.47","17","2022/03/30"
"","9856","","El Fin De La Pobreza","Jeffrey D. Sachs","2005","Economics","Nonfiction","Politics","3.69","10676","2022/03/30"
"","9857","","An End to Poverty?: A Historical Debate","Gareth Stedman Jones","","","","","3.47","17","2022/03/30"
"","9858","","Our Day to End Poverty: 24 Ways You Can Make a Difference","Shannon Daley-Harris","2007","","","","4.0","13","2022/03/30"
"","9859","","State of World Population 2004: The Cairo Consensus at Ten Population Reproductive Health and the Global Effort to End Poverty","United Nations","","","","","0.0","0","2022/03/30"
"","9860","","The Epic Plan: End Poverty in Civilization","Joseph Lewis","2002","","","","0.0","0","2022/03/30"
"","9861","","State of World Population 2004: The Cairo Consensus at Ten Population Reproductive Health and the Global Effort to End Poverty","United Nations","","","","","0.0","0","2022/03/30"
"","9862","","Tan fuerte, tan cerca","Jonathan Safran Foer","2005","Fiction","Contemporary","Historical","3.97","401789","2022/03/30"
"","9863","BFI Film Classics","The Wizard of Oz","Salman Rushdie","","Culture","Film","Nonfiction","3.98","856","2022/03/30"
"","9864","","The Ground Beneath Her Feet","Salman Rushdie","1999","Fiction","Magical Realism","Cultural","3.8","11241","2022/03/30"
"","9865","","The Moor's Last Sigh","Salman Rushdie","1995","Fiction","Cultural","India","3.92","13081","2022/03/30"
